,Store_Name,Address,Timings,Latitude,Longitude,Phone_number
1333,"Jio Store - Guru Govind Singh Nagar, Basti","Jio Store, H.No-680A,Overseas Bank Building,Prahlad Colony,Mahuli road,Basti, Pin-272001",Mon-Sun 10:00 AM-10:00 PM,26.79095455,82.72455748,9082701093
1334,"Jio Store - DXMini Swamy coomercial complex, Chintamani","Jio Store, no 1096/1028 Swamy coomercial complex K R Extention Polytechnicroad chinthamani",Mon-Sun 10:00 AM-10:00 PM,13.4008813,78.0511712,9082708593
1335,"Jio Store - Hospet Road, Sirsi","Jio Store, Survey no-263B,old CTS no-181,ward no.VA 75/1 to 6 Hospet road, land mark -opposite to shetty lunch home ,sirsi town,pin-581401,Uttar khana dist. 581401",Mon-Sun 10:00 AM-10:00 PM,14.620374,74.83284,9082702418
1336,"Jio Store - Ramganj, Beawar Rd, Ajmer","Jio Store, 679/27, Teli Gali, Ramganj, Ajmer 305001",Mon-Sun 10:00 AM-10:00 PM,26.4309416,74.6370371,9082709281
1337,"Jio Store - Near OBC Bank, Jaipur Road, Kishangarh","Jio Store, Shop no.4, Near OBC Bank, Jaipur Road Kishangarh 305801",Mon-Sun 10:00 AM-10:00 PM,26.585083,74.8515,9082703427
1338,"Jio Store - 3rd Diviision 23rd Ward, Chikkaballapur","Jio Store, New Khata No. 972/891, 3rd Diviision, 23rd Ward, Railway Station Road, Chamarajpet, Chikkaballapura 569101",Mon-Sun 10:00 AM-10:00 PM,13.43237,77.72804,8618469945
1339,"Reliance Digital - Margao Bypass, Margao","Reliance Digital, Margao Bypass, GF and FF Plot No 7  7-A, Surve No. 265/1, Raia Raia Village Salcete South Goa, Margao 403602",Mon-Sun 10:00 AM-10:00 PM,15.2926,73.97558,9082962273
1340,"Jio Store - Martindale Bridge, Ajmer","Jio Store, Ground Floor, 31/32, Near Martindale Bridge, Ajmer 305001",Mon-Sun 10:00 AM-10:00 PM,26.4514293,74.6384556,9082712367
1341,"Jio Store - Shastri Nagar, Ajmer","Jio Store, Ground Floor, 641/3, Jadugar Mayavi Market, Hari Nagar, Lohagal Road, Ajmer, Rajasthan",Mon-Sun 10:00 AM-10:00 PM,26.4514293,74.6384556,9082704700
1342,"Jio Store - Gurusai Complex, MARGAO","Jio Store, Shop No. 17/54 Swami Building, Janata Chowk Chalkaranji 416115",Mon-Sun 10:00 AM-10:00 PM,15.2726397,73.9625717,9082704856
1343,"Reliance Digital - Ajmer, Cine Mall","Reliance Digital, Cine Mall, Lower Ground Floor, Vaishali Nagar, Ajmer 305001, Rajasthan",Mon-Sun 10:00 AM-10:00 PM,26.48114,74.63141,8400988999
1344,"Jio Store - B K Kaul Nagar, Ajmer","Jio Store, Plot No C2, Bal Krishan Kaul Nagar, Near Glitz Cinema, Ajmer 305004",Mon-Sun 10:00 AM-10:00 PM,26.4701542,74.607398,9082704275
1345,"Jio Store - MOH Chowk Lohapatti Road, Ballia","Jio Store, Suresh Hotel, Jalalpur, Post: Khori Pakad, PS: Kotwali, Tesil: Sadar, Distt: Ballia. 277001",Mon-Sun 10:00 AM-10:00 PM,25.75437298,84.15244937,9082703177
1346,"Jio Store - Station Rd, Sardar Chowk, Unjha","Jio Store, Shop No. 23 Shilp Arcade, Axis Bank Building Station Road, Unjha 384170",Mon-Sun 10:00 AM-10:00 PM,23.803,72.382,9082708478
1347,"Jio Store - Sudhakar Complex, Chomu","Jio Store, Sudhakar Complex Near petrol Pump, Opposite OBC Bank Jaipur Sikar Road, Chomu Rajasthan, , Chomu, 302013",Mon-Sun 10:00 AM-10:00 PM,27.1646992,75.723111,9082700972
1348,"Jio Store - Chhota Chowk, Shahjahanpur","Jio Store, Ground Floor, Oriental Bank of Commerce Chhota Chowk, Shahjahanpur 242001",Mon-Sun 10:00 AM-10:00 PM,27.86158603,79.90987745,9082707170
1349,"Jio Store - College Road, Gaya College More, Gaya","Jio Store, Plot 5585, 5411, Ward 31, Gaya College More, Rampur, Shergati Road, Gaya 823001",Mon-Sun 10:00 AM-10:00 PM,24.7808707,84.9837942,9082708204
1350,"Jio Store - Etha Chungi, Aligarh","Jio Store, Ground Floor, Sai Sadan, Sanjay Gandhi Colony, Etha Chungi, Naurangabad, GT Road, Aligarh 202001",Mon-Sun 10:00 AM-10:00 PM,27.8760014,78.0941247,9082709198
1351,"Resq Service Center - Gaya, Gaya","Resq Service Center, Sai Enterprises, Ground Floor, Plot No. M-85, Ward No. 32, Housing Board Colony, Near Asha Singh More, Anugrahapuri, Rampur, Gaya 823001, Bihar",Mon-Sun 09:30 AM-09:30 PM,24.789809,84.984194,0
1352,"Jio Store - Ghantaghar, Shahjahanpur","Jio Store, Ground Floor, Near Indian Oil Petrol Pump,Anjan Police Chowki, Ghantaghar Shahjahanpur 242001",Mon-Sun 10:00 AM-10:00 PM,27.875846217,79.910604375,9082707324
1353,"Resq Service Center - Aligarh, Aligarh","ResQ Service Center, C2C Services, G E H Shopping Complex, Chandaniya Marg, Ramghat Road, Aligarh 202001, Uttar Pradesh",Mon-Sun 09:30 AM-09:30 PM,27.8905,78.0836,0
1354,"Resq Service Center - Gaya, Gaya","ResQ Service center, Satellite Service, Nutan Nagar, New Area Bisar, Civil Lines, Gaya 823001, Bihar",Mon-Sun 09:30 AM-09:30 PM,24.786165,85.001213,0
1355,"Jio Store - Centre Point, Aligarh","Jio Store, Shop No A 29,Centre Point, Samad Road, Aligarh 202001",Mon-Sun 10:00 AM-10:00 PM,27.8915216,78.0783465,9326940013
1356,"Reliance Digital - APR City Centre, Gaya","Reliance Digital, APR City Centre, Church Road, Mohalla Anand Bhawan, Jagjeevan Road, Gaya 823001, Bihar",Mon-Sun 10:00 AM-10:00 PM,24.7914774,84.9997237,8102918148
1357,"Jio Store - Ramghat Road, Niranjanpuri, Aligarh","Jio Store, Shop at Ground Floor, Niranjanpuri, Ramghat Road, Aligarh 202001",Mon-Sun 10:00 AM-10:00 PM,27.895004,78.0889881,9082703784
1358,"Jio Store - Sadar Bazaar, Shahjahanpur","Jio Store, Ground Floor, Property No , Near Kamal Medical Store, Mohalla Buxriyan Chowk, Shahjahanpur 242001",Mon-Sun 10:00 AM-10:00 PM,27.8854178,79.9156094,9082704890
1359,"Jio Store - Opp Hanuman Temple, Kosikalan","Jio Store, Opp-hanuman mandir OLD GT road kosi kalan uttar pradesh - 281403",Mon-Sun 10:00 AM-10:00 PM,27.79,77.44,9082700355
1360,"Reliance Digital - Ramghat Road, Aligarh","Reliance Digital, 3/125, Near Jains Diagnostic Centre, Ramghat Road, Aligarh 202001, Uttar Pradesh",Mon-Sun 10:00 AM-10:00 PM,27.8987,78.09438,7318043623
1361,"Jio Store - Manu Marg (Royal Square), Alwar","Jio Store, Royal Square, Plot No 1A, Manu Marg, Alwar 301001",Mon-Sun 10:00 AM-10:00 PM,27.5626573,76.6053376,9082705186
1362,"Apple Authorised Service Provider - Reliance resQ -  Alwar, Alwar","Apple Authorised Service Provider, Shop No. 4, Upper Ground Floor, Wonder Mall, Opp. Company Garden, Alwar 301001, Rajasthan",Mon-Sun 10:30 AM-06:30 PM,27.564632,76.609347,0
1363,"Jio Store - Tekri Road, Bata More, Gaya","Jio Store, House No 355, Ward No 18, Mohalla Swarajpuri Road, Bata More, Gaya 823001",Mon-Sun 10:00 AM-10:00 PM,24.7991536,85.0008883,8507417853
1364,"Jio Store - Kashi Ram Circle, Alwar","Jio Store, Dayal Niketan,Opposite Jai Comlex Road No 2 Alwar 301001",Mon-Sun 10:00 AM-10:00 PM,27.5684218,76.6078303,9082706504
1365,"Jio Store - Dev Aaradhana Complex, Viramgam","Jio Store, Shop No 33 Dev Aaradhana Complex, Opp. Viramgam Mercantile Bank, Golvadi Road Viramgam, Ahmedabad",Mon-Sun 10:00 AM-10:00 PM,23.1243533,72.0481127,9082714184
1366,"Jio Store - Medical Road, Aligarh","Jio Store, Shop No. 8 Upper Ground Floor, Safina Complex Medical Road, Aligarh 202001",Mon-Sun 10:00 AM-10:00 PM,27.9102819,78.0846976,9082705409
1367,"Reliance Digital - Cross Point Mall, Alwar","Reliance Digital, Lower Ground Floor, Cross Point Mall, Jail Circle, Shiv Complex, Alwar 301001, Rajasthan",Mon-Sun 10:00 AM-10:00 PM,27.58071,76.61555,9352686430
1368,"Jio Store - Chittoor, Chittoor","Jio Store, Shop no. 10-197,gandhi road, Chittoor 517001",Mon-Sun 10:00 AM-10:00 PM,13.2222,79.0984,9082702436
1369,"Jio Store - Indra Nagar, Laharpur","Jio Store, Shivam Sweets, Indiranagar Maza shah road, Laharpur 261135",Mon-Sun 10:00 AM-10:00 PM,27.7108811,80.91022963,9082701128
1370,"Jio Store - Vikas Chauraha, Gola","Jio Store, Boothnath Marg,Gupta Colonry,Near-Riya Medical ,Gola,Dist-Lakhimpur 262802",Mon-Sun 10:00 AM-10:00 PM,27.7109041,80.9109226,9082703163
1371,"Reliance Digital - KR Palli, Chittoor","Reliance Digital, Ground Floor, First Floor & Second Floor, Gandlapalli, Puttur Road, Konga Reddy Palli, Chiittor 517001, Andhra Pradesh",Mon-Sun 10:00 AM-10:00 PM,13.21581,79.11295,9515150654
1372,"Jio Store - Siddhpur Guja, Sidhpur","Jio Store, 17 Pramukh Plaza Laxmi Market, S. J Road Siddhpur 384151",Mon-Sun 10:00 AM-10:00 PM,23.9181,72.365,9082707308
1373,"Reliance Digital - Nagamani Tower, Chittoor","Reliance Digital, Nagamani Towers, No. 682, Near Subramanyam Swamy Temple, Vellore Road, Chittoor 517001, Andhra Pradesh",Mon-Sun 11:00 AM-10:00 PM,13.204767,79.097061,9642072086
1374,"Jio Store - Kunwarganj, Tilhar","Jio Store, H.No. - 2973/1, Mohalla-Biharipur,Post-Tilhar,Tehsil-Tilhar,Distt-Shahjahanpur 242307",Mon-Sun 10:00 AM-10:00 PM,27.9633883,79.73,9082701682
1375,"Jio Store - ESI Hospital Bldg, Doddaballapur","Jio Store, Survey No 66 Near Rathanakar Bank, ESI Hospital Building D Cross Road, Rojipura Kasaba Hobli Doddaballapura, , Bangalore, 561203",Mon-Sun 10:00 AM-10:00 PM,13.304423,77.5448512,9082700984
1376,"Reliance Digital - Doddaballapur, Doddaballapur","Reliance Digital, College Road, Ganigarapete Ward No. 28, Doddaballapur 561203, Karnataka",Mon-Sun 10:00 AM-10:00 PM,13.302586,77.538376,9019024183
1377,"Jio Store - Jogi Pura, Budaun","Jio Store, Reliance Retail Ltd. Jogi Near SBI Bank Budaun 243601",Mon-Sun 10:00 AM-10:00 PM,28.03294314,79.12504386,9082700839
1378,"Reliance Digital - Devanahalli, Bengaluru","Reliance Digital, Ground Floor and First Floor, BB Road, Ward No. 9, Division No. 3, Devanhalli, Bengaluru 562110, Karnataka",Mon-Sun 10:00 AM-10:00 PM,13.255755,77.715144,9663561838
1379,"Jio Store - 105 Decimal, Kendrapara","Jio Store, Khata-505 /153, Plot No 107/ 1662 Area AC 0.105 Decimal, Mauza Odisha  PS/Tahasil Dist -Kendrapara, Cuttack 754211",Mon-Sun 10:00 AM-10:00 PM,20.509151,86.409138,9082700821
1380,"Jio Store - Aroma Arcade, Palace road, Palanpur","Jio Store, G-43, Aroma Arcade, Nr Collector Office, Palanpur",Mon-Sun 10:00 AM-10:00 PM,24.171778,72.426019,9082707696
1381,"Jio Store - Savlanga Road, Shimoga","Jio Store, Shri Siddheshwara Krupa, Savalanga Road, Shimoga 577201",Mon-Sun 10:00 AM-10:00 PM,13.9421634,75.574401,9082705530
1382,"Jio Store - Central Bank Building, Botad","Jio Store, Shop No.3Gautam Corner, Central Bank Building, Botad-364710",Mon-Sun 10:00 AM-10:00 PM,22.173,71.666,9082708805
1383,"Jio Store - Freeganj, Bahraich","Jio Store, Civil Lines, Opp Sneh Utsav Palace, Bahraich 271801",Mon-Sun 10:00 AM-10:00 PM,27.57741903,81.60755228,9082701146
1384,"Jio Store - Gaushalla Market, Hodal","Jio Store, Gaushalla Market, Near SBI Bank, Hodal 121106",Mon-Sun 10:00 AM-10:00 PM,27.8922855,77.3767977,9082708017
1385,"Resq Service Center - Tumkur, Tumkur","ResQ Service Center, Homestar Service India P Ltd., Ground Floor B, SUV Arcade, 1st Main, 9th B Cross, Hanumanthapura, Opp. NH4, Tumakuru 572103, Karnataka",Mon-Sun 09:30 AM-09:30 PM,13.3489,77.1238,0
1386,"Reliance Digital - Bearys City Center Mall, Shivamogga","Reliance Digital, Bearys City Center Mall, 2nd Floor, Unit No. S9, S10 and, S11, Ameer Ahmed Circle, Shivamogga 577201, Karnataka",Mon-Sun 11:00 AM-10:00 PM,13.93005,75.57378,9611284139
1387,"Jio Store - B H Road, Shimoga","Jio Store, Municipal No 11 11 11, B.H Road Shimoga 577201",Mon-Sun 10:00 AM-10:00 PM,13.9298727,75.5731902,9082707017
1388,"Reliance Digital - KSRTC Bus Terminal, Shimoga","Reliance Digital, Ground Floor, KSRTC Bus Terminal, Shimoga 577201, Karnataka",Mon-Sun 10:00 AM-10:00 PM,13.92923,75.56794,9686668481
1389,"Resq Service Center - Shivamogga, Shimoga","ResQ Service Center, Homestar Services India P Ltd., 1140, E8, CJJ Arcade, Gopala Main Road, Shivamogga 577205, Karnataka",Mon-Sun 09:30 AM-09:30 PM,13.932835,75.5496012,0
1390,"Reliance Digital - BH Road,Tumkur","Reliance Digital, PID No. 17-2-2-13, K R Extension, B H Road, Tumkur 572101, Karnataka",Mon-Sun 10:00 AM-10:00 PM,13.338168,77.105223,9886573296
1391,"Jio Store - B H Road  , Bhadravati","Jio Store, Madhavachar circle Tarikere road oldtown Bhadhravathi",Mon-Sun 10:00 AM-10:00 PM,13.8468039,75.7045993,9082714109
1392,"Jio Store - SIT college road, Tumkur","Jio Store, 249/1018, SIT Layout, SIT Main Road, Tumkur 572102",Mon-Sun 10:00 AM-10:00 PM,13.3294131,77.1182298,9082709298
1393,"Jio Store - Kolar, Kolar","Jio Store, Property Bearing CMC Katha No 165 M R No 170,CMC Ward No 11 M G Road Gouripet,Kolar Town Taluk & District Kolar,Karnataka-563101",Mon-Sun 10:00 AM-10:00 PM,13.1328255,78.1329711,9082702304
1394,"Resq Service Center - Vellore, Vellore","Resq Service Center, Air Cool Services, No. 34/14, Kuppusamy Pillai Street, Muthanna Nagar, Tolgate, Vellore 1, Vellore 632001, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,13.087527,79.08914,0
1395,"Reliance Digital - Tiruvallur, Tiruvallur","Reliance Digital, NAC Building, Plot No. 216/2, 216/3, Kakkalur Village, TNHB Road, Tiruvallur 602001, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.1372,79.90883,9080918596
1396,"Jio Store - JN Road , Tiruvallur","Jio Store, GF No 5/201, JN Rd Tiruvallur, THIRUVALLUR",Mon-Sun 10:00 AM-10:00 PM,13.135714,79.908727,9324805400
1397,"Jio Store - Radha Govind Complex, Karwar","Jio Store, Radha Govind Complex, Kone Wada, High Church road, Karwar",Mon-Sun 10:00 AM-10:00 PM,14.818481,74.141613,9082714094
1398,"Jio Store - Adityapur, Jamshedpur","Jio Store, Near imli Chowk,Adityapur,Jamshedpur 831013",Mon-Sun 10:00 AM-10:00 PM,22.786639,86.16422,9082706914
1399,"Jio Store - Kadma, Jamshedpur","Jio Store, Plot No 1034, 17, Uliyan Main Road, Kadma, PO Kadma, District Singhbhum (E), Jamshedpur 831005",Mon-Sun 10:00 AM-10:00 PM,22.8076008,86.1609725,9082704006
1400,"Resq Service Center - Jamshedpur, Jamshedpur","ResQ Service Center, Basanti Multisolutions, Matree Chaya, H No. 64, B Road, Air Base Colony, Ulian, Kadma Town, Jamshedpur, East Singhbhun 831005, Jharkhand",Mon-Sun 09:30 AM-09:30 PM,22.8142332,86.1599444,0
1401,"Jio Store - Sagar, Sagar","Jio Store, D Xpresss Mini Ground Floor Shop No. 2 Uzma Complex Marikamba Road Sagar, Pin: 573201",Mon-Sun 10:00 AM-10:00 PM,14.1675862,75.0285434,9082711948
1402,"Jio Store - Gandhi Road, Arkonam","Jio Store, Ground Floor No 926, Gandhi Road. 631001",Mon-Sun 10:00 AM-10:00 PM,13.0858802,79.6634981,9082702995
1403,"Jio Store - Bistupur, Jamshedpur","Jio Store, Shop No 2, Hotel Darshan, Sakchi Boulevard Road, Opp Ram Mandir, Bistupur, Jamshedpur 831001",Mon-Sun 10:00 AM-10:00 PM,22.7890371,86.1841045,9082713240
1404,"Jio Store - Sonari, Jamshedpur","Jio Store, 1262, B Block, Dispensary Road, Sonari, PO Sonari, District Singhbhum (E), Jamshedpur 831001",Mon-Sun 10:00 AM-10:00 PM,22.8156981,86.176855,9082712205
1405,"Reliance Digital - Regal Plaza, Jamshedpur","Reliance Digital, Upper Ground and First Floor, Regal Plaza, Main Road Bistupur - Jamshedpur, East Singhbum 831001, Jharkhand",Mon-Sun 11:00 AM-10:00 PM,22.7980821,86.1839677,9771481032
1406,"Jio Store - Near Rajghat Bridge, Bhadrak","Jio Store, Mohan Plaza, At-Matha Sahi, Near Rajghat Bridge, Po/Ps/Dist-Bhadrak,Pin-756001",Mon-Sun 10:00 AM-10:00 PM,21.068,86.5,9082701194
1407,"Jio Store - Avadi, Chennai","Jio Store, No 33, SAB Colony, HVF Road, Avadi, Chennai 600054",Mon-Sun 10:00 AM-10:00 PM,13.1209727,80.103201,9082704267
1408,"Jio Store - Rustampur, Gorakhpur","Jio Store, Ground Floor 504, Canal Road Near PNB, Rustampur",Mon-Sun 10:00 AM-10:00 PM,26.73556,83.37133,9372763045
1409,"Jio Store - Ambattur, Chennai","Jio Store, Ground Floor, No72, Devaraj Naidu Street, Rengadapuram, Ambattur, Red Hills High Road, Anna Salai, Vijayalakshmipuram, Chennai - 600053",Mon-Sun 10:00 AM-10:00 PM,13.1280303,80.1551096,9082710051
1410,"Jio Store - NM Road, Avadi, Chennai","Jio Store, No 195, NM Road, Avadi, Chennai 600071",Mon-Sun 10:00 AM-10:00 PM,13.1169205,80.0984474,9082705640
1411,"Reliance Digital - Ambattur, Chennai","Reliance Digital, First Floor, Plot No. 41 and 42, Ambattur Village, Ambattur Taluka, Tiruvallur 600053, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.122636,80.146021,8667794270
1412,"Reliance Digital - Avadi, Chennai","Reliance Digital, Ground and First Floor, Shop No. 5A, 5B, 6, 9, 10, Block V, Alphas Lotus Tower, 60 Feet, TNHB Main Road, Avadi, Chennai 600054, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.1145898,80.1031808,9677183863
1413,"Resq Service Center - Ambattur, Chennai","Resq Service Center, Hitech Services, No. 95, Nainiammal Street, Krishnapuram, Ambattur, Chennai 600053, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,13.118968,80.148856,0
1414,"Reliance Digital - Kolathur, Chennai","Reliance Digital, Plot No. 28 and 29, Venus Nagar, 200 Feet Inner Ring Road, Kolathur, Chennai 600099, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.125467,80.205312,9500073861
1415,"Jio Store - Sakchi, Jamshedpur","Jio Store, GF Suraj Tower 58 B, Panner Rd   Sakchi, Jamshedpur",Mon-Sun 10:00 AM-10:00 PM,22.80503,86.204452,9321004873
1416,"Jio Store - Shridev Complex, Station Road, Patan","Jio Store, Shop No. 22, Shridev Complex, Opp Patan Head Post Office, Station Road, Patan 384265",Mon-Sun 10:00 AM-10:00 PM,23.852,72.128,9082713748
1417,"Jio Store - Cross Road Mall, Bank Road, Gorakhpur","Jio Store, Shop No 03, LGround Floor, Cross Road Mall, Bank Road, Gole Ghar, Gorakhpur 273001",Mon-Sun 10:00 AM-10:00 PM,26.7530376,83.3670534,9082704675
1418,Apple Authorised Service Provider - Reliance resQ -  Gorakhpur,"Apple Authorised Service Provider, Shop No 18/19, LGF Cross Road, The Mall, A D Chowk Bank Road, Gorakhpur 273001, Uttar Pradesh",Mon-Sun 10:30 AM-06:30 PM,26.75299,83.367,0
1419,"Jio Store - Vyasarpadi, Chennai","Jio Store, No 7, Th Road, Mr Nagar, Kodangaiyur, Chennai 600118",Mon-Sun 10:00 AM-10:00 PM,13.130903,80.2514568,9082709859
1420,"Jio Store - Sakchi, Jamshedpur","Jio Store, Ground Floor Of Kunti Tower, New Kalimanti Main Road, Sakchi, Jamshedpur 831001",Mon-Sun 10:00 AM-10:00 PM,22.7996364,86.2103724,9082705237
1421,"Resq Service Center - Kolathur, Chennai","Resq Service Center, S B Electronics, 1162B, 13th Cross Street, Poompuhar Nagar, Kolathur, Chennai 600099, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,13.11995,80.213,0
1422,"Jio Store - Gorakhnath Temple Road, Gorakhpur","Jio Store, Ground Floor, Gorakhnath Temple Road, Opposite Jhulelal Mandir, Purana Gorakhpur, Gorakhpur 273015, Uttar Pradesh",Mon-Sun 10:00 AM-10:00 PM,26.7679231,83.359094,0
1423,"Reliance Digital - Peravallur, Chennai","Reliance Digital, Ground Floor, First Floor, Second Floor & Third Floor, Plot No. 10, Paper Mills Road, SRP Colony, Chennai 600082, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.1197,80.22486,6381921797
1424,"Jio Store - Kapali, Jamshedpur","Jio Store, GF Raj Mahal Shop NO 1 Block 1, Purulia Highway Rd Near Chepapul Mango, Jamshedpur East Singhbhum",Mon-Sun 10:00 AM-10:00 PM,22.843931,86.202225,9321004879
1425,"Jio Store - Perambur, Chennai","Jio Store, Ground Floor, Old No 7A, New No 4, 70 Ft Road, Jawahar Nagar, Perambur, Chennai 600082",Mon-Sun 10:00 AM-10:00 PM,13.1162365,80.2279953,9082710737
1426,"Jio Store - Mango JSR , Jamshedpur","Jio Store, Ground Floor, Narin Kar Tower, New Purulia Road, Near Reliance Fresh, Mango, Jamshedpur 831012",Mon-Sun 10:00 AM-10:00 PM,22.8232448,86.2118927,9082714380
1427,"Jio Store - Nighasan Road, Lakhimpur","Jio Store, State Bank Building,Nighasan  Road,Lakhimpur 261135",Mon-Sun 10:00 AM-10:00 PM,27.9602846,80.7788974,9082703162
1428,"Jio Store - Golmuri, Jamshedpur","Jio Store, Ground Floor, Teekay Complex, Tinplate Chowk, Main Road Golmuri, Jamshedpur 831003",Mon-Sun 10:00 AM-10:00 PM,22.7866356,86.2274159,9082704179
1429,"Reliance Digital - Orchid Green, Gorakhpur","Reliance Digital, Plot No. 397-398, 396MEE 399/333, Orchid Green, Main Kasiya Road, Mohaddipur, Gorakhpur 273008, Uttar Pradesh",Mon-Sun 11:00 AM-10:00 PM,26.74975,83.403713,7007944033
1430,"Resq Service Center - Ambattur, Chennai","Resq Service Center, Radiant E Serve, 87/10 ( DP115), Sree Ananthalakshmi Complex, 1st Floor, F1 & F2, Ambattur lndustrial Estate, Chennai 600058 Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,13.0990302,80.1720899,0
1431,"Jio Store - TH Road, Washermanpet, Chennai","Jio Store, Ground Floor, No905, Th Road, Washermanpet, Chennai - 600021",Mon-Sun 10:00 AM-10:00 PM,13.1179849,80.2847487,9082709823
1432,"Jio Store - Mohaddipur, Gorakhpur","Jio Store, 472 , Gyan Bhawan, Opp S.B.I Bank ,Mohaddipur , Gorakhpur 273001",Mon-Sun 10:00 AM-10:00 PM,26.7489785,83.4068256,9082708810
1433,"Jio Store - Asuran Chowk, Gorakhpur","Jio Store, Shop No 6 & 47, Ground Floor, Rapti Complex, Asuran Chowk, Gorakhpur 273006",Mon-Sun 10:00 AM-10:00 PM,26.7692572,83.3803161,9082709501
1434,"Jio Store -  Padi, Chennai","Jio Store, GF No 12 MTH Rd, Padi, Chennai",Mon-Sun 10:00 AM-10:00 PM,13.099505,80.185408,9324805392
1435,"Reliance Digital - Permabur, Chennai","Reliance Digital, No. 78 and 79, Madhavaram High Road, Permabur, Chennai 600011, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.108701,80.244393,9840188723
1436,"Jio Store - Mauza Fida Hussain Road, Jahanabad","Jio Store, Mauza fida hussain road,jahanabad",Mon-Sun 10:00 AM-10:00 PM,25.21595,84.988295,9082702906
1437,"Resq Service Center - Old Washermentpet, Chennai","Resq Service Center, Sky Agencies, Door No. 3/2, Telegu Chetty Street, Old Washermentpet, Chennai 600021, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,13.113986,80.285588,0
1438,"Jio Store - Samaroh Hall, Jhumri Tilaiya","Jio Store, Samaroh Hall Ward No 2 Thana No 12, Khata No 220/506 Plot No 5737  House No 709 Ranchi Patna Road, PO + PS Jhumri Tilaiya District Koderma, Jhumri Tilaiya 825409",Mon-Sun 10:00 AM-10:00 PM,24.43,85.52,9082707754
1439,"Jio Store - Royapuram, Chennai","Jio Store, Door No 71/31, Mannarswami Koil Street, Royapuram, Chennai 600013",Mon-Sun 10:00 AM-10:00 PM,13.1118062,80.2921017,9082705800
1440,"Jio Store - Ayanavaram, Chennai","Jio Store, Old No. 43, New No. 1134 A, Near To HP Petrol Bunk, Konnur High Road, Ayanavaram, Chennai 600023",Mon-Sun 10:00 AM-10:00 PM,13.0981288,80.2369858,9082707737
1441,"Reliance Digital - Mogappaire, Chennai","Reliance Digital, Plot No. 3/ PC 11, Mogappaire West, Near Mogappaire West Bus Depot, Chennai 600037, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.083602,80.170437,9342951719
1442,"Jio Store - Basharatpur, Gorakhpur","Jio Store, Shop No 1, Santosh Arcade, Passport Seva Kendra, Basharatpur, Medical College Road, Gorakhpur 273004",Mon-Sun 10:00 AM-10:00 PM,26.783092,83.385473,9082703292
1443,"Reliance Digital - Medical College Road, Gorakhpur","Reliance Digital, Upper Ground Floor, First Floor & Second Floor, Gala No. 1659/982,.Basharatpur Medical College Road, Gorakhpur 273004, Uttar Pradesh",Mon-Sun 10:00 AM-10:00 PM,26.7848379,83.3854086,7755838822
1444,"Jio Store - Mogappair, Chennai","Jio Store, No 3/479, Valayapathi Salai, Jj Nagar, Mogappair (E), Chennai 600037",Mon-Sun 10:00 AM-10:00 PM,13.0839196,80.1875879,9082712358
1445,"Resq Service Center - Bengaluru, Bengaluru","Resq Service Center, Uniox Digital Solutions India Pvt. Ltd., First Floor, No. 197/108/01, Sreevaari Heights, Kannur Main Road, Kogilu Layout, Behgaluru 560064, Karnataka",Mon-Sun 09:30 AM-09:30 PM,13.1022906,77.6298233,0
1446,"Reliance Digital - Anna Nagar, Chennai","Reliance Digital, No. 34, W Block - 119, 3rd Avenue, Anna Nagar East, Opposite Kandaswamy Naidu College, Chennai 600040, Tamil Nadu",Mon-Sun 10:00 AM-10:00 PM,13.087335,80.217717,9840218531
1447,"Jio Store - Anna Nagar Chennai, Chennai","Jio Store, Shop No 4, Door No 162, Plot No 995E, 2Nd Avenue, Anna Nagar, Chennai 600040",Mon-Sun 10:00 AM-10:00 PM,13.085169,80.205524,9082710157
1448,"Jio Store - Mint Street, Sowcarpet, Chennai","Jio Store, Ground Floor, No421, Mint Street, Sowcarpet, Chennai 600079",Mon-Sun 10:00 AM-10:00 PM,13.096358,80.2798608,9082710313
1449,"Reliance Digital - VR Mall, Chennai","Reliance Digital, VR Mall, Second Floor, Koyambedu Village, Egmore-Nungambakkam, Chennai 600040, Tamil Nadu",Mon-Sun 11:00 AM-10:00 PM,13.080718,80.197428,8056105803
1450,"Resq Service Center - Kilpauk, Chennai","Resq Service Center, Sri Sai Services, Ground Floor, Jasoda Apartments, Premise B, No. 12, Bank Street, Kilpauk, Chennai 600010, Tamil Nadu",Mon-Sun 09:30 AM-09:30 PM,13.086,80.246,0
